datetime,open,high,low,close,volume
"11,07,23 21:49",30584.88,30584.89,30565.07,30565.08,8.91381
"11,07,23 21:34",30510.01,30515.8,30510.01,30515.79,8.47895
"11,07,23 21:19",30524.49,30526,30524.48,30526,9.51581
"11,07,23 21:04",30578,30578,30577.99,30578,3.5208
"11,07,23 20:49",30591.87,30595.25,30591.87,30595.25,3.9113
"11,07,23 20:34",30557.24,30557.25,30557.24,30557.24,10.19224
"11,07,23 20:19",30599.99,30600,30599.99,30599.99,4.98288
"11,07,23 20:04",30600.55,30600.55,30588.99,30589,44.01429
"11,07,23 19:49",30561,30576,30560.99,30575.99,34.16435
"11,07,23 19:34",30553.34,30553.35,30537.31,30537.31,17.61208
"11,07,23 19:19",30525.01,30529.66,30518.08,30518.08,21.48264
"11,07,23 19:04",30481.59,30487.52,30481.59,30487.52,12.43044
"11,07,23 18:49",30452.03,30460,30441.92,30460,16.28042
"11,07,23 18:34",30448.52,30460,30448.51,30459.99,18.55762
"11,07,23 18:19",30542,30542.01,30535.99,30535.99,25.88464
"11,07,23 18:04",30557.86,30557.86,30553.6,30553.61,11.62592
"11,07,23 17:49",30592.29,30592.29,30592.28,30592.29,11.39349
"11,07,23 17:34",30631.82,30631.83,30624.43,30624.44,7.26061
"11,07,23 17:19",30607.4,30609.2,30603.39,30609.19,13.66743
"11,07,23 17:04",30624.77,30624.77,30608,30609.59,18.66238
"11,07,23 16:49",30613.98,30617.53,30609.12,30617.52,14.40213
"11,07,23 16:34",30559.04,30559.05,30559.04,30559.05,6.30482
"11,07,23 16:19",30524.42,30530,30513.78,30513.78,25.50788
"11,07,23 16:04",30614.99,30614.99,30586.94,30586.95,30.13178
"11,07,23 15:49",30538.02,30559.72,30538.01,30559.24,17.483
"11,07,23 15:34",30532.99,30565.87,30520.01,30565.86,105.9642
"11,07,23 15:19",30778.37,30813.63,30740.13,30740.13,163.20237
"11,07,23 15:04",30548.4,30557.85,30545.99,30557.84,17.06824
"11,07,23 14:49",30571.05,30591.1,30552.75,30587.57,27.00355
"11,07,23 14:34",30519.35,30537.27,30519.35,30524.19,35.88193
"11,07,23 14:19",30389.78,30410.51,30389.77,30397.97,22.83478
"11,07,23 14:04",30463.46,30463.46,30430.9,30432.12,28.11114
"11,07,23 13:49",30429.86,30429.86,30395.62,30415.6,24.76157
"11,07,23 13:34",30445.11,30472.8,30445.11,30472.79,43.74471
"11,07,23 13:19",30410,30410.01,30400,30400,14.87026
"11,07,23 13:04",30436.01,30436.01,30432.01,30432.02,22.75175
"11,07,23 12:49",30403.2,30403.2,30400.73,30400.89,9.58803
"11,07,23 12:34",30434.99,30437.17,30430.48,30436.54,33.77975
"11,07,23 12:19",30400.01,30400.01,30395.12,30395.13,11.31453
"11,07,23 12:04",30391.81,30391.81,30388.89,30391.46,9.91732
"11,07,23 11:49",30400.54,30404.26,30400.54,30404.26,13.15032
"11,07,23 11:34",30446.62,30450,30446.62,30450,16.32388
"11,07,23 11:19",30397.43,30411.98,30397.43,30411.97,25.4757
"11,07,23 11:04",30400.4,30402.9,30400.4,30402.9,13.0262
"11,07,23 10:49",30404.02,30404.02,30403.02,30403.03,8.41977
"11,07,23 10:34",30389.99,30390,30389.99,30389.99,8.20648
"11,07,23 10:19",30424.95,30427.7,30424.94,30427.69,7.37599
"11,07,23 10:04",30437.13,30437.14,30435,30437,10.54093
"11,07,23 09:49",30387.96,30394.53,30387.96,30394.52,8.50334
"11,07,23 09:34",30404.76,30404.76,30378.01,30380.89,40.13344
"11,07,23 09:19",30443.99,30444,30441.05,30443.91,20.34294
"11,07,23 09:04",30503.91,30506,30503.91,30506,10.94741
"11,07,23 08:49",30512.59,30512.6,30512.59,30512.6,3.20722
"11,07,23 08:34",30532.07,30534.81,30532.07,30534.8,7.56025
"11,07,23 08:19",30545.15,30545.16,30544.15,30544.16,3.90363
"11,07,23 08:04",30548.01,30548.01,30548,30548,5.16459
"11,07,23 07:49",30551.45,30551.46,30549.94,30549.95,7.68507
"11,07,23 07:34",30550,30560.92,30550,30555.92,28.97739
"11,07,23 07:19",30576.61,30576.62,30565.06,30569.98,14.1101
"11,07,23 07:04",30583.57,30589.43,30583.56,30589.42,16.24962
"11,07,23 06:49",30584.96,30584.97,30582.16,30582.16,7.73401
"11,07,23 06:34",30583.99,30597.99,30572,30572.01,17.09651
"11,07,23 06:19",30503,30503,30502.99,30503,5.76105
"11,07,23 06:04",30483.3,30495.99,30483.29,30493.08,19.06543
"11,07,23 05:49",30455.98,30461.08,30455.98,30461.07,9.02487
"11,07,23 05:34",30454.07,30454.08,30454.07,30454.08,5.30314
"11,07,23 05:19",30437.98,30445.99,30437.98,30445.98,7.9323
"11,07,23 05:04",30434.63,30434.64,30434.63,30434.64,4.04122
"11,07,23 04:49",30461.74,30465,30461.74,30465,3.66555
"11,07,23 04:34",30474.99,30480,30474.99,30479.99,5.79954
"11,07,23 04:19",30492.01,30492.01,30470.54,30478.53,40.64318
"11,07,23 04:04",30489.75,30497.47,30483.45,30497.46,41.47264
"11,07,23 03:49",30453.99,30453.99,30453.98,30453.98,5.26127
"11,07,23 03:34",30429.99,30458.83,30429.99,30458.83,29.7319
"11,07,23 03:19",30454.01,30454.01,30451.99,30452,12.70399
"11,07,23 03:04",30478.42,30478.42,30478.41,30478.42,8.0971
"11,07,23 02:49",30501.01,30501.02,30499.03,30499.03,3.42432
"11,07,23 02:34",30496.49,30499.54,30496.49,30499.53,12.51696
"11,07,23 02:19",30519.12,30528,30519.12,30525.11,22.00013
"11,07,23 02:04",30533.78,30555.3,30533.62,30547.13,32.29437
"11,07,23 01:49",30547.97,30550,30546.4,30550,3.95247
"11,07,23 01:34",30508,30513.25,30507.99,30513.25,23.06148
"11,07,23 01:19",30457.3,30460,30450,30459.99,10.40936
"11,07,23 01:04",30431.12,30431.12,30400.68,30404.71,51.53482
"11,07,23 00:49",30370,30382,30370,30382,17.28511
"11,07,23 00:34",30439.69,30441.98,30433.83,30433.83,14.35305
"11,07,23 00:19",30472.03,30484.95,30463.5,30484.94,35.11931
"11,07,23 00:04",30418.39,30423.56,30400,30400,57.56274
"10,07,23 23:49",30385.36,30385.37,30379.13,30380.01,10.41971
"10,07,23 23:34",30346.33,30346.34,30337.5,30345.23,15.7615
"10,07,23 23:19",30376.79,30376.8,30350,30351.78,30.14522
"10,07,23 23:04",30392.11,30392.11,30372,30390.62,25.07735
"10,07,23 22:49",30329.53,30341,30326,30335.11,24.25444
"10,07,23 22:34",30312.01,30349.02,30312,30349.01,54.95235
"10,07,23 22:19",30244.04,30273.92,30244.04,30273.91,50.17696
"10,07,23 22:04",30213.59,30227.09,30195.99,30217.12,112.72553
"10,07,23 21:49",30683.49,30688.91,30683.48,30685.9,8.39292
"10,07,23 21:34",30692.54,30712.88,30692.53,30712.88,54.44514
"10,07,23 21:19",30667.02,30685.8,30667.02,30673.88,56.1391
"10,07,23 21:04",30732.98,30732.98,30709.4,30731.07,86.42515
"10,07,23 20:49",30812.16,30812.16,30791.38,30796.67,72.67081
"10,07,23 20:34",30910.23,30913.59,30897.49,30897.5,49.87611
"10,07,23 20:19",30834.01,30875.03,30828.42,30836.02,140.61404
"10,07,23 20:04",30968.53,30985.72,30965.16,30965.16,97.33698
"10,07,23 19:49",30691.43,30706.99,30691.42,30692.93,49.72647
"10,07,23 19:34",30603.99,30605.64,30603.99,30605.64,32.00359
"10,07,23 19:19",30587.99,30600,30580.74,30580.74,44.68728
"10,07,23 19:04",30514.33,30537.16,30514.32,30537.15,16.35079
"10,07,23 18:49",30472.85,30472.85,30458.29,30458.29,35.07567
"10,07,23 18:34",30373.94,30398,30368.61,30394.26,33.93756
"10,07,23 18:19",30290.64,30290.64,30290.63,30290.64,2.31623
"10,07,23 18:04",30275.49,30275.49,30275.48,30275.48,3.14268
"10,07,23 17:49",30286.46,30286.47,30286.46,30286.46,2.36848
"10,07,23 17:34",30306.64,30306.65,30299.24,30299.24,15.25282
